time,code,description,disposition,location,patrol_zone,landmark,lat,long,year,month,day_of_year,day_of_month,day_of_week,hour,semester,enrollment,pop_total,pop_male,pop_female,pop_under_5,pop_5_9,pop_10_14,pop_15_19,pop_20_24,pop_25_34,pop_35_44,pop_45_54,pop_55_59,pop_60_64,pop_65_74,pop_75_84,pop_over_84,inc_lesser_10,inc_10_15,inc_15_25,inc_25_35,inc_35_50,inc_50_75,inc_75_100,inc_100_150,inc_150_200,inc_greater_200,inc_median,inc_mean
2012-04-07 08:00:00,7399,Miscellaneous Offenses,,NONCAM,OFFCAM,,33.773123999999996,-84.403163,2012,4,98,7,5,8,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-07 12:20:00,7399,Miscellaneous Offenses,,PUB,Z1,,33.773123999999996,-84.403163,2012,4,98,7,5,12,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-07 13:07:00,7399,Miscellaneous Offenses,Prosecution Declined,NONCAM,Z2,Lambda Chi Alpha Fraternity,33.7762597564,-84.3923818787,2012,4,98,7,5,13,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-07 14:44:00,7399,Miscellaneous Offenses,Cleared by Arrest,PUB,Z4,"Hemphill Avenue, NW @ Eighth Street, NW",0.0,0.0,2012,4,98,7,5,14,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-08 00:00:00,7399,Miscellaneous Offenses,,ONCAM,Z1,Beringause,0.0,0.0,2012,4,99,8,6,0,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-08 05:00:00,4104,Liquor - Possession Of,Prosecution Declined,ONCAMRES,Z2,North Avenue Apartments,33.771291571663,-84.3913324013713,2012,4,99,8,6,5,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-08 08:40:00,7399,Miscellaneous Offenses,,ONCAMRES,Z4,Maulding Residence Hall (Sixth St. Apts.),33.7772624904425,-84.40386736915849,2012,4,99,8,6,8,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-08 14:55:00,7399,Miscellaneous Offenses,,PUB,Z1,Beringause Building,33.7794168846882,-84.4021531510833,2012,4,99,8,6,14,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-08 19:17:00,7399,Miscellaneous Offenses,Unfounded,ONCAMRES,Z2,North Apartments,0.0,0.0,2012,4,99,8,6,19,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-08 21:45:00,7399,Miscellaneous Offenses,,ONCAM,Z4,Campus Recreation Center,33.7772624904425,-84.40386736915849,2012,4,99,8,6,21,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-09 05:00:00,2404,Theft of Automobile,,PUB,Z1,,33.773123999999996,-84.403163,2012,4,100,9,0,5,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-09 09:02:00,7399,Miscellaneous Offenses,,ONCAMRES,Z2,Harrison Residence Hall,33.772761141,-84.39097668469998,2012,4,100,9,0,9,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-09 10:11:00,7399,Miscellaneous Offenses,,ONCAM,Z1,Beringause Building,33.7794168846882,-84.4021531510833,2012,4,100,9,0,10,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-09 11:20:00,7399,Miscellaneous Offenses,,ONCAMRES,Z1,Family Apartments,33.7815017051103,-84.3950211417215,2012,4,100,9,0,11,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-09 13:00:00,2308,Larceny - From Building,,ONCAMRES,Z2,Towers Residence Hall,33.7734323259,-84.3910001152,2012,4,100,9,0,13,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-09 14:00:00,7399,Miscellaneous Offenses,,NONCLERY,Z1,Centergy Building,33.7815066603721,-84.39703392669459,2012,4,100,9,0,14,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-09 15:35:00,5499,Traffic Offense (describe offense),Cleared by Arrest,PUB,Z1,"Williams Street, NW @ 10th Street, NW",0.0,0.0,2012,4,100,9,0,15,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-09 20:00:00,2308,Larceny - From Building,,ONCAM,,Campus Recreation Center,33.7772624904425,-84.40386736915849,2012,4,100,9,0,20,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-09 20:34:00,7399,Miscellaneous Offenses,,ONCAM,Z3,Love Manufacturing Building,33.7765754418,-84.40167311349998,2012,4,100,9,0,20,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-09 20:55:00,7399,Miscellaneous Offenses,,ONCAM,Z1,Beringause Building,33.7794168846882,-84.4021531510833,2012,4,100,9,0,20,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-09 22:50:00,7399,Miscellaneous Offenses,,PUB,,"Richards Street, NW @ Mecaslin Street, NW",0.0,0.0,2012,4,100,9,0,22,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-09 23:00:00,2317,Larceny - Bicycle,,ONCAM,Z2,Weber Building,33.782380022800005,-84.3959555597,2012,4,100,9,0,23,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-10 03:15:00,2317,Larceny - Bicycle,,ONCAM,Z2,Paul Weber Building,0.0,0.0,2012,4,101,10,1,3,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-10 03:23:00,7399,Miscellaneous Offenses,,ONCAM,Z2,Chapin Building,33.777638813028695,-84.3957495982593,2012,4,101,10,1,3,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-10 11:20:00,2308,Larceny - From Building,,ONCAM,Z3,Groseclose,0.0,0.0,2012,4,101,10,1,11,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-10 13:20:00,5309,Harassing Communication,,ONCAM,Z3,Van Leer Electrical Engineering Building,33.7794998804019,-84.40233694088559,2012,4,101,10,1,13,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-10 14:45:00,2305,Larceny - Articles from Vehicle,,ONCAM,Z2,Tech Square Parking Deck,33.776862490426005,-84.3899378420194,2012,4,101,10,1,14,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-10 16:00:00,2305,Larceny - Articles from Vehicle,,ONCAM,Z2,Tech Square Parking Deck,33.776862490426005,-84.3899378420194,2012,4,101,10,1,16,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-10 16:58:00,7399,Miscellaneous Offenses,,ONCAM,Z2,North Avenue Apartments,33.771291571663,-84.3913324013713,2012,4,101,10,1,16,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-10 20:00:00,7399,Miscellaneous Offenses,,ONCAM,Z4,Student Health Center,33.775432718998104,-84.4025480646915,2012,4,101,10,1,20,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-11 08:25:00,7399,Miscellaneous Offenses,,ONCAM,Z4,Business Services,33.7729199403545,-84.40263690465659,2012,4,102,11,2,8,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-11 17:00:00,7399,Miscellaneous Offenses,,ONCAM,Z2,Administration,33.7713245801216,-84.39496489428221,2012,4,102,11,2,17,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-11 17:45:00,7399,Miscellaneous Offenses,,PUB,Z1,"Ferst Drive, NW b/w Cherry Street, NW & Fowler Street, NW",0.0,0.0,2012,4,102,11,2,17,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-11 21:23:00,7399,Miscellaneous Offenses,,ONCAM,Z2,North Avenue Apartments Dining Hall,33.77005,-84.39161999999999,2012,4,102,11,2,21,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-12 07:00:00,7399,Miscellaneous Offenses,,ONCAM,Z1,Landscaping Services,0.0,0.0,2012,4,103,12,3,7,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-12 10:00:00,2308,Larceny - From Building,,ONCAMRES,Z2,Hanson Residence Hall,33.7741941966,-84.39093621399999,2012,4,103,12,3,10,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-12 15:00:00,7399,Miscellaneous Offenses,,ONCAM,Z2,,33.773123999999996,-84.403163,2012,4,103,12,3,15,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-12 15:25:00,7399,Miscellaneous Offenses,,ONCAM,Z2,Smith Building,33.7736452027,-84.3951480473,2012,4,103,12,3,15,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-12 21:47:00,7399,Miscellaneous Offenses,,ONCAM,Z2,Army ROTC  23B  Z2,0.0,0.0,2012,4,103,12,3,21,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-13 01:29:00,7399,Miscellaneous Offenses,,NONCLERY,Z2,,33.773123999999996,-84.403163,2012,4,104,13,4,1,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-13 03:24:00,4104,Liquor - Possession Of,Prosecution Declined,NONCAM,Z2,Phi Delta Theta Fraternity,33.775265378937604,-84.3940809280775,2012,4,104,13,4,3,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-13 08:00:00,7399,Miscellaneous Offenses,,ONCAM,Z2,Clough Undergraduate Learning Center (CULC) Z2,0.0,0.0,2012,4,104,13,4,8,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-13 18:30:00,7399,Miscellaneous Offenses,,ONCAM,Z2,Georgia Tech Hotel & Conference Center,33.7763985841182,-84.3887992432227,2012,4,104,13,4,18,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-13 23:30:00,1313,Simple Assault/Battery,Prosecution Declined,NONCAM,Z1,,33.773123999999996,-84.403163,2012,4,104,13,4,23,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-14 03:34:00,7399,Miscellaneous Offenses,Unfounded,ONCAMRES,Z1,Center Street Apartments,33.780568077305695,-84.4033225242822,2012,4,105,14,5,3,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-14 04:35:00,5309,Harassing Communication,,ONCAM,Z2,Parking Office,33.7771779259744,-84.3872996256097,2012,4,105,14,5,4,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-14 05:50:00,5707,Criminal Trespass,,ONCAM,Z3,Klaus Advanced Computing Building,33.7773894532303,-84.4023847826742,2012,4,105,14,5,5,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-14 11:03:00,7399,Miscellaneous Offenses,Cleared by Arrest,ONCAM,Z2,,33.773123999999996,-84.403163,2012,4,105,14,5,11,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-14 13:00:00,2304,Larceny - Parts from Vehicle,,PUB,Z2,,33.773123999999996,-84.403163,2012,4,105,14,5,13,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-14 14:44:00,7399,Miscellaneous Offenses,Cleared by Arrest,ONCAM,Z2,,33.773123999999996,-84.403163,2012,4,105,14,5,14,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-14 19:30:00,7399,Miscellaneous Offenses,,ONCAM,Z2,Baptist Ministry,0.0,0.0,2012,4,105,14,5,19,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-15 03:06:00,7399,Miscellaneous Offenses,,ONCAM,Z2,Library,33.7763985841177,-84.3887992432221,2012,4,106,15,6,3,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-15 12:36:00,7399,Miscellaneous Offenses,Cleared by Arrest,PUB,Z3,,33.773123999999996,-84.403163,2012,4,106,15,6,12,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-16 07:30:00,2399,Larceny Offense Free Text,,ONCAM,Z1,Phi Gamma Delta Fraternity,33.777970053538105,-84.3936201120071,2012,4,107,16,0,7,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-16 09:00:00,2317,Larceny - Bicycle,,ONCAM,Z1,Centennial Research Building,33.7815142648997,-84.4001402631403,2012,4,107,16,0,9,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-16 11:06:00,7399,Miscellaneous Offenses,,ONCAM,Z1,Beringause Building,33.7794168846882,-84.4021531510833,2012,4,107,16,0,11,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-16 16:00:00,2902,Damage to Property - Private,,ONCAM,Z3,Klaus Building Parking Deck,0.0,0.0,2012,4,107,16,0,16,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-16 16:30:00,5707,Criminal Trespass,,ONCAM,Z4,,33.773123999999996,-84.403163,2012,4,107,16,0,16,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-16 19:30:00,7399,Miscellaneous Offenses,,ONCAMRES,Z2,,33.773123999999996,-84.403163,2012,4,107,16,0,19,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-17 00:49:00,7399,Miscellaneous Offenses,,ONCAM,Z2,,33.773123999999996,-84.403163,2012,4,108,17,1,0,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-17 01:30:00,2308,Larceny - From Building,,ONCAMRES,Z4,Crecine Residence Hall,33.779796139076296,-84.40261024356441,2012,4,108,17,1,1,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-17 02:53:00,7399,Miscellaneous Offenses,,ONCAM,Z4,,33.773123999999996,-84.403163,2012,4,108,17,1,2,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-17 10:00:00,5707,Criminal Trespass,Cleared by Arrest,ONCAM,Z3,College of Architecture-West Wing,33.7758824189085,-84.3942910786335,2012,4,108,17,1,10,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-17 13:00:00,2308,Larceny - From Building,Unfounded,ONCAM,Z2,Clough Undergraduate Learning Center (CULC),0.0,0.0,2012,4,108,17,1,13,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-17 15:30:00,2399,Larceny Offense Free Text,,ONCAM,Z2,Stephen Hall,0.0,0.0,2012,4,108,17,1,15,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-17 15:45:00,2308,Larceny - From Building,,ONCAM,,Clough Undergraduate Learning Center (CULC) Z2,0.0,0.0,2012,4,108,17,1,15,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-17 17:45:00,7399,Miscellaneous Offenses,,ONCAM,Z2,Student Health Services,0.0,0.0,2012,4,108,17,1,17,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-18 00:15:00,7399,Miscellaneous Offenses,,ONCAM,Z4,Stamps Field,33.776938,-84.394909,2012,4,109,18,2,0,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-18 08:00:00,7399,Miscellaneous Offenses,,NONCAM,Z1,,33.773123999999996,-84.403163,2012,4,109,18,2,8,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-18 10:15:00,7399,Miscellaneous Offenses,,ONCAM,Z2,,33.773123999999996,-84.403163,2012,4,109,18,2,10,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-18 17:45:00,7399,Miscellaneous Offenses,,ONCAM,Z2,Parking Office Building,0.0,0.0,2012,4,109,18,2,17,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-18 19:19:00,7399,Miscellaneous Offenses,Cleared by Arrest,NONCAM,OFFCAM,,33.773123999999996,-84.403163,2012,4,109,18,2,19,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-18 22:00:00,4199,Liquor Law Violation Offense Free Text,Cleared by Arrest,NONCAM,Z1,Phi Gamma Delta Fraternity,33.777970053538105,-84.3936201120071,2012,4,109,18,2,22,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-18 23:07:00,4104,Liquor - Possession Of,Prosecution Declined,ONCAM,Z2,Peters Parking Deck,33.775519454271496,-84.394167460292,2012,4,109,18,2,23,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-19 00:17:00,3562,Marijuana - Possession of,Prosecution Declined,ONCAMRES,Z2,Smith Residence Hall,33.7762422495441,-84.3902715832497,2012,4,110,19,3,0,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-19 00:30:00,7399,Miscellaneous Offenses,,NONCAM,,Beringause Building,33.7794168846882,-84.4021531510833,2012,4,110,19,3,0,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-19 04:25:00,7399,Miscellaneous Offenses,Cleared by Arrest,PUB,Z4,,33.773123999999996,-84.403163,2012,4,110,19,3,4,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-19 04:47:00,7399,Miscellaneous Offenses,,,OFFCAM,10th Street and Spring Street,0.0,0.0,2012,4,110,19,3,4,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-19 09:20:00,7399,Miscellaneous Offenses,,ONCAM,Z3,Clough Undergraduate Learning Center (CULC) Z2,0.0,0.0,2012,4,110,19,3,9,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-19 09:29:00,7399,Miscellaneous Offenses,,ONCAM,,Business Services,33.7729199403545,-84.40263690465659,2012,4,110,19,3,9,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
2012-04-19 12:05:00,7399,Miscellaneous Offenses,,ONCAM,Z3,Ferst Place Restaurant Z3,0.0,0.0,2012,4,110,19,3,12,spring,19433.0,425931,211553,214378,26713,22332,20451,29980,44089,83167,63618,52900,22020,18810,23498,12350,6003,24564,12188,19410,17754,19900,27102,15527,19099,8380,15080,46146,81292
